Code Commune;Nom Commune;Nb -25;Nb 25-64;Nb 65+;Prop -25;Prop 25-64;Prop 65+;Taux Nat 1999-2010;Taux Mort 1999-2010
12074;Condom-d'Aubrac;69;161;85;21.9;51.1;27;7.6;12.3
12075;Connac;21;50;38;19.3;45.9;34.9;7.8;9.4
12076;Conques-en-Rouergue;341;885;473;20.1;52.1;27.8;7.3;12.8
12077;Cornus;112;265;131;22;52.2;25.8;5.1;10.1
12078;Les Costes-Gozon;32;92;52;18.3;52;29.7;5.2;9.4
12079;Coubisou;138;261;143;25.4;48.2;26.4;6.5;11
12080;Coupiac;92;235;122;20.5;52.3;27.2;6.8;11.8
12082;La Couvertoirade;32;107;36;18.4;60.9;20.7;7.8;5
12083;Cransac;354;780;511;21.5;47.4;31.1;6.1;17.7
12084;Creissels;374;742;358;25.4;50.3;24.3;9.6;7.8
12085;Crespin;39;135;82;15.3;52.6;32.1;5.5;12.7
12086;La Cresse;93;172;65;28.2;52.1;19.6;8.2;6.4
12088;Curières;50;112;71;21.5;48;30.5;12.7;13.5
12089;Decazeville;1508;2661;1842;25.1;44.3;30.6;8.9;17.3
12090;Druelle Balsac;757;1475;351;29.3;57.1;13.6;12.9;5.9
12091;Drulhe;107;205;101;26;49.7;24.4;8.3;12.3
12092;Durenque;130;275;147;23.5;49.8;26.6;11.1;12.5
12093;Le Fel;30;89;44;18.4;54.4;27.2;11.2;13
12094;Entraygues-sur-Truyère;155;549;464;13.3;47;39.7;6.3;19.4
12095;Escandolières;43;118;43;21;58;21;9.7;14.4
12096;Espalion;954;2096;1291;22;48.3;29.7;9.7;17.2
12097;Espeyrac;47;109;92;19;43.8;37.2;10;18.5
12098;Estaing;135;271;194;22.5;45.1;32.3;8.5;14.5
12099;Fayet;51;140;69;19.5;53.9;26.6;8.9;8.9
12100;Firmi;554;1236;727;22;49.1;28.9;8.5;14.8
12101;Flagnac;234;518;232;23.8;52.7;23.6;8.5;8.2
12102;Flavin;665;1266;316;29.6;56.3;14.1;12.5;5.9
12103;Florentin-la-Capelle;59;165;104;18;50.2;31.8;5.2;15.8
12104;Foissac;142;226;86;31.2;49.9;18.9;15.4;10.7
12105;La Fouillade;240;555;317;21.6;49.9;28.5;8.3;12.7
12106;Gabriac;117;274;96;24;56.3;19.7;10.8;6.9
12107;Gaillac-d'Aveyron;79;176;75;23.9;53.4;22.7;8.3;14.1
12108;Galgan;87;181;84;24.6;51.5;23.9;10.5;15.4
12109;Gissac;31;66;19;26.3;57;16.7;9.5;7.8
12110;Golinhac;76;225;103;18.9;55.7;25.4;8.2;10.8
12111;Goutrens;123;256;113;25.1;52;22.9;11.4;9.6
12113;Gramond;90;176;165;20.8;40.9;38.3;8.7;27.4
12115;L'Hospitalet-du-Larzac;89;162;65;28.2;51.1;20.7;11.8;4.9
12116;Huparlac;55;130;61;22.3;53;24.7;11.7;9.4
12118;Lacroix-Barrez;90;244;155;18.3;49.9;31.8;8;14.5
12119;Laguiole;283;634;338;22.6;50.5;26.9;11.7;17.1
12120;Laissac-Sévérac l'Église;495;1014;487;24.8;50.8;24.4;10.2;10.9
12121;Lanuéjouls;181;351;200;24.8;47.9;27.3;13.6;12.5
12122;Lapanouse-de-Cernon;33;59;26;28;50;22;7.6;9.3
12124;Lassouts;75;149;96;23.4;46.6;30;9.8;13.8
12125;Laval-Roquecezière;41;153;100;13.9;52.1;34;3.4;11.7
12127;Lédergues;141;334;229;20;47.4;32.5;6.6;14.2
12128;Lescure-Jaoul;39;127;90;15.2;49.6;35.2;5.9;14.9
12129;Lestrade-et-Thouels;126;241;100;27;51.6;21.4;11.1;12.5
12130;Livinhac-le-Haut;247;520;346;22.2;46.7;31.1;8.3;16.6
12131;La Loubière;429;806;172;30.5;57.3;12.2;10.8;4
12133;Luc-la-Primaube;1525;3143;1041;26.7;55.1;18.2;11.8;7.5
12134;Lugan;63;178;90;19.1;53.8;27.1;8.5;23.7
12135;Lunac;73;203;163;16.6;46.2;37.1;6.2;28
12136;Maleville;239;478;202;26;52;21.9;11.4;10.3
12137;Manhac;249;367;107;34.4;50.7;14.9;11.1;7.2
12138;Marcillac-Vallon;398;790;479;23.9;47.4;28.8;10.2;18.5
12139;Marnhagues-et-Latour;20;72;48;14.3;51.4;34.4;4.7;8.7
12140;Martiel;185;509;220;20.3;55.7;24;9.4;10.7
12141;Martrin;48;116;55;21.7;53.2;25.1;6.3;12.7
12142;Mayran;182;292;103;31.6;50.6;17.9;13.1;8.1
12143;Mélagues;9;39;15;14.5;61.3;24.2;2.2;7.6
12144;Meljac;19;71;47;13.6;52.1;34.3;6.8;17.4
12145;Millau;5498;10848;5541;25.1;49.6;25.3;11.3;12
12146;Le Monastère;623;1191;295;29.6;56.5;14;10.9;5.1
12147;Montagnol;36;72;50;22.6;45.8;31.6;7.5;12
12148;Montbazens;307;664;436;21.8;47.2;31;9.5;16.8
12149;Montclar;32;76;45;20.8;49.7;29.5;10.3;11.5
12150;Monteils;132;267;150;24;48.6;27.3;7.1;10.3
12151;Montézic;63;118;68;25.2;47.6;27.2;9.7;13.4
12152;Montfranc;25;71;32;19.5;55.5;25;7.6;8.3
12153;Montjaux;95;217;74;24.7;56.2;19.1;8;13.4
12154;Montlaur;178;368;104;27.4;56.6;16;10.7;6.8
12155;Fondamente;74;158;77;24;51;25;8;10.4
12156;Montpeyroux;139;285;135;24.9;50.9;24.2;7.7;13.3
12157;Montrozier;405;815;213;28.3;56.8;14.9;12.9;7.6
12158;Montsalès;55;126;67;22.2;50.8;27;7.5;13.1
12159;Morlhon-le-Haut;126;309;125;22.5;55.2;22.3;8.7;9.2
12160;Mostuéjouls;54;186;52;18.5;63.8;17.8;9.2;12.5
12161;Mouret;126;270;114;24.7;52.9;22.4;11.5;10.9
12162;Moyrazès;310;612;217;27.3;53.7;19.1;10.7;10.4
12163;Murasson;46;96;53;23.6;49.2;27.1;8.5;12.9
12164;Mur-de-Barrez;141;340;335;17.3;41.7;41;7.1;35.8
12165;Muret-le-Château;102;186;46;30.4;55.8;13.7;15.2;8.2
12166;Murols;16;50;37;15.6;48.6;35.8;7;14
12167;Najac;139;378;237;18.5;50.1;31.4;6.1;14.6
12168;Nant;197;421;306;21.3;45.6;33.1;8.7;43.2
12169;Naucelle;455;927;635;22.6;45.9;31.5;8.3;14.3
12170;Naussac;67;195;71;20.2;58.5;21.3;5.8;12.8
12171;Nauviale;164;288;118;28.8;50.5;20.7;10.3;8.7
12172;Le Nayrac;104;242;204;18.9;44;37.1;6.6;18.9
12174;Olemps;747;1733;701;23.5;54.5;22;9.3;15.8
12175;Ols-et-Rinhodes;38;69;40;26;46.8;27.3;14.4;8.2
12176;Onet-le-Château;3284;5892;1908;29.6;53.2;17.2;11;4.7
12177;Palmas d'Aveyron;250;494;236;25.5;50.4;24.1;10.8;16
12178;Paulhe;96;216;37;27.5;62;10.5;11.6;5.3
12179;Peux-et-Couffouleux;14;53;37;13.7;51;35.3;6;10.2
12180;Peyreleau;13;49;16;16.7;62.8;20.5;13.6;3.7
12181;Peyrusse-le-Roc;49;113;58;22.5;51.4;26.1;9.3;12.1
12182;Pierrefiche;61;145;69;22.1;52.7;25.2;10.3;8.3
12183;Plaisance;40;120;51;18.9;56.8;24.3;9.1;9.1
12184;Pomayrols;19;76;42;13.9;55.5;30.7;5.6;13.2
12185;Pont-de-Salars;442;845;348;27;51.7;21.3;13.1;16.7
12186;Pousthomy;51;121;49;23.1;54.6;22.2;10.8;9.9
12187;Prades-d'Aubrac;53;221;137;12.9;53.7;33.4;2;18.1
12188;Prades-Salars;73;144;62;26.2;51.6;22.2;12.4;12.1
12189;Pradinas;84;187;101;22.6;50.1;27.2;7.4;11.9
12190;Prévinquières;70;147;84;23.3;48.8;27.9;7.7;12
12191;Privezac;85;164;83;25.6;49.4;25;7.6;9.1
12192;Mounes-Prohencoux;39;95;50;21.2;51.6;27.2;10.2;12.6
12193;Pruines;77;143;64;27.2;50.3;22.5;10.2;14.4
12194;Quins;229;423;186;27.3;50.5;22.2;10.4;11.2
12195;Rebourguil;75;149;49;27.4;54.7;17.9;10.1;7.6
12197;Réquista;427;1017;582;21.1;50.2;28.7;8.6;15.3
12198;Rieupeyroux;500;995;589;24;47.7;28.3;8;11
12199;Rignac;564;904;466;29.2;46.7;24.1;9.7;15.9
12200;Rivière-sur-Tarn;268;544;243;25.4;51.6;23;9.2;21.4
12201;Rodelle;264;532;180;27;54.5;18.5;12.7;8.4
12202;Rodez;7305;11888;4724;30.5;49.7;19.8;11.2;10.1
12203;Roquefort-sur-Soulzon;164;386;116;24.7;57.9;17.4;13.2;6.3
12204;La Roque-Sainte-Marguerite;45;119;34;22.6;60.3;17.1;9.9;6.9
12205;La Rouquette;208;386;143;28.2;52.4;19.4;10.4;8.1
12206;Roussennac;140;269;108;27;52;21;10.7;8.7
12207;Rullac-Saint-Cirq;86;176;120;22.5;46.1;31.4;8.3;11.7
12208;Saint-Affrique;2214;3845;2229;26.7;46.4;26.9;9.4;12.5
12209;Saint-Amans-des-Cots;142;358;273;18.4;46.3;35.3;6.4;20.5
12210;Saint-André-de-Najac;93;201;124;22.2;48.1;29.7;9.3;10.6
12211;Saint-André-de-Vézines;17;82;27;13.4;65.4;21.3;7.5;9.8
12212;Saint-Beaulize;23;47;31;22.9;46.8;30.3;8.4;9.3
12213;Saint-Beauzély;141;292;97;26.6;55.2;18.3;9.8;11
12214;Saint-Chély-d'Aubrac;102;276;176;18.4;49.8;31.8;8.6;27.2
12215;Saint-Christophe-Vallon;321;602;218;28.1;52.8;19.1;12.1;9.2
12216;Saint-Côme-d'Olt;287;663;415;21;48.6;30.4;7.3;21
12217;Sainte-Croix;194;400;136;26.6;54.8;18.6;10.2;8.4
12219;Sainte-Eulalie-d'Olt;79;187;100;21.6;51.1;27.3;11.1;15
12220;Sainte-Eulalie-de-Cernon;58;132;66;22.7;51.5;25.8;7.7;8.5
12221;Saint-Félix-de-Lunel;93;207;105;22.9;51.2;25.8;8.4;12
12222;Saint-Félix-de-Sorgues;41;101;56;20.6;51.3;28.1;5.5;9.7
12223;Argences en Aubrac;322;865;572;18.3;49.2;32.5;7.5;18.9
12224;Saint Geniez d'Olt et d'Aubrac;431;1061;715;19.5;48.1;32.4;8.6;20.9
12225;Saint-Georges-de-Luzençon;443;844;280;28.3;53.8;17.9;12.9;6.7
12226;Saint-Hippolyte;86;218;140;19.4;49;31.6;4;15.1
12227;Saint-Igest;45;86;46;25.4;48.6;26;9.1;14.5
12228;Saint-Izaire;54;166;91;17.4;53.3;29.3;6.4;11.6
12229;Saint-Jean-d'Alcapiès;92;145;21;35.8;56;8.2;17.1;4.5
12230;Saint-Jean-Delnous;108;182;141;25.1;42.2;32.7;8;10.5
12231;Saint-Jean-du-Bruel;104;334;244;15.3;49;35.7;8.4;14
12232;Saint-Jean-et-Saint-Paul;77;138;51;29.1;51.9;19;10.3;8.4
12233;Saint-Juéry;44;114;62;20.1;51.8;28.1;8.3;11.8
12234;Sainte-Juliette-sur-Viaur;144;307;87;26.8;57.1;16.1;13;7.5
12235;Saint-Just-sur-Viaur;32;96;74;15.7;47.5;36.8;7.7;18
12236;Saint-Laurent-de-Lévézou;35;83;37;22.4;53.8;23.7;11.3;8.3
12237;Saint-Laurent-d'Olt;154;301;193;23.8;46.4;29.8;9.3;18.6
12238;Saint-Léons;85;227;51;23.4;62.5;14;10.2;10.2
12239;Saint-Martin-de-Lenne;80;153;69;26.6;50.5;22.9;8.4;16.9
12240;Saint-Parthem;81;200;120;20.2;49.9;29.9;10.1;7.7
12241;Sainte-Radegonde;494;971;193;29.8;58.5;11.6;9.3;3.5
12242;Saint-Rémy;94;176;48;29.7;55.3;15;11.3;9.8
12243;Saint-Rome-de-Cernon;191;410;171;24.7;53.1;22.2;9;8.5
12244;Saint-Rome-de-Tarn;192;425;244;22.3;49.4;28.3;7.8;16
12246;Saint-Santin;114;286;146;20.9;52.4;26.7;10.3;12
12247;Saint-Saturnin-de-Lenne;77;157;111;22.3;45.5;32.1;7.2;13.6
12248;Saint-Sernin-sur-Rance;231;282;181;33.3;40.6;26;9.2;27.1
12249;Saint-Sever-du-Moustier;60;95;75;26.1;41.3;32.6;12.2;9
12250;Saint-Symphorien-de-Thénières;51;109;79;21.3;45.5;33.2;8.2;12.9
12251;Saint-Victor-et-Melvieu;99;197;85;26;51.7;22.3;6.7;8.5
12252;Salles-Courbatiès;89;228;87;22.1;56.4;21.6;7.4;14.8
12253;Salles-Curan;210;541;315;19.7;50.7;29.5;9.1;13.2
12254;Salles-la-Source;587;1136;353;28.3;54.7;17;10.5;11
12255;Salmiech;173;361;197;23.7;49.4;26.9;9.6;12.7
12256;Salvagnac-Cajarc;72;181;103;20.3;50.8;28.8;8.7;11
12257;Causse-et-Diège;170;389;166;23.5;53.6;22.9;10.6;11.8
12258;La Salvetat-Peyralès;194;464;408;18.2;43.5;38.3;6.1;16.1
12259;Sanvensa;159;323;161;24.7;50.2;25;10.1;12.1
12260;Sauclières;32;97;45;18.4;55.8;25.9;6;11.5
12261;Saujac;27;67;34;21.1;52.6;26.3;4.1;14.3
12262;Sauveterre-de-Rouergue;117;352;330;14.7;44.1;41.3;5.8;31.9
12263;Savignac;154;339;115;25.3;55.8;18.9;11.3;9.7
12264;Sébazac-Concourès;839;1678;552;27.3;54.7;18;10.5;4.7
12265;Sébrazac;120;267;122;23.6;52.5;24;6.6;8.3
12266;Ségur;151;280;147;26.1;48.5;25.4;11.5;13.1
12267;La Selve;128;323;201;19.6;49.6;30.8;8.2;12.9
12268;Sénergues;75;237;162;15.8;50.1;34.1;4.6;15.6
12269;La Serre;35;63;27;27.9;50.4;21.7;10.9;11.6
12270;Sévérac d'Aveyron;995;2094;987;24.4;51.4;24.2;10.3;12.5
12272;Sonnac;124;255;87;26.6;54.7;18.7;10.1;7.5
12273;Soulages-Bonneval;63;154;54;23.3;56.7;20;11.6;10.5
12274;Sylvanès;21;48;27;21.9;50.5;27.6;10.2;8.5
12275;Tauriac-de-Camarès;14;29;18;22.4;48.3;29.3;2.9;11.6
12276;Tauriac-de-Naucelle;91;184;100;24.2;49;26.7;10;12
12277;Taussac;82;256;119;17.9;56;26;5;8.8
12278;Tayrac;40;82;48;23.3;48.3;28.5;8.4;15.3
12280;Thérondels;71;194;179;15.9;43.8;40.3;7.9;13.4
12281;Toulonjac;195;378;128;27.8;53.9;18.3;10.5;7.1
12282;Tournemire;85;210;98;21.6;53.4;24.9;8.1;11.9
12283;Trémouilles;124;246;142;24.2;48;27.7;9.7;9.7
12284;Le Truel;84;165;103;23.9;46.9;29.3;7.3;8.3
12286;Vabres-l'Abbaye;301;630;197;26.7;55.9;17.4;10.8;6
12287;Vailhourles;174;338;147;26.4;51.3;22.3;13;10.1
12288;Valady;497;863;188;32.1;55.8;12.2;14.3;6.7
12289;Valzergues;32;108;56;16.5;55.2;28.4;6.8;11.4
12290;Vaureilles;135;253;130;26.1;48.9;25.1;12.4;11
12291;Verrières;84;223;122;19.6;52;28.4;10.8;15.3
12292;Versols-et-Lapeyre;120;231;94;26.9;52;21.2;11.6;9
12293;Veyreau;35;70;23;27.6;54.5;17.9;13.9;7.7
12294;Vézins-de-Lévézou;160;330;163;24.5;50.5;25;8.9;10.9
12295;Viala-du-Pas-de-Jaux;24;45;30;24.2;45.3;30.5;16.1;7.5
12296;Viala-du-Tarn;115;265;151;21.6;49.9;28.5;6.9;10.9
12297;Le Vibal;125;247;98;26.6;52.5;20.9;11.9;10.7
12298;Villecomtal;94;221;107;22.2;52.4;25.3;10.6;12.3
12299;Villefranche-de-Panat;183;376;202;24;49.5;26.5;8.7;12.2
12300;Villefranche-de-Rouergue;3149;5709;3266;26;47.1;26.9;9.5;11.3
12301;Villeneuve;439;982;526;22.6;50.4;27;10.4;15.8
12303;Vimenet;58;136;63;22.6;52.9;24.5;9.3;17.2
12305;Viviez;296;676;403;21.5;49.2;29.3;7.5;10.3
12307;Curan;67;159;83;21.8;51.4;26.8;9.2;9.8
13001;Aix-en-Provence;46749;70713;23976;33.1;50;17;11.2;7.7
13002;Allauch;5464;10109;3948;28;51.8;20.2;8.3;10.4
13003;Alleins;733;1336;345;30.4;55.3;14.3;12.9;6.5
13004;Arles;15089;27279;10294;28.7;51.8;19.5;12.3;9.4
13005;Aubagne;13866;23853;8704;29.9;51.4;18.7;12.6;10.9
13006;Aureille;398;859;242;26.6;57.3;16.1;11.6;5.8
13007;Auriol;3858;6489;1417;32.8;55.2;12;12;7.2
13008;Aurons;162;293;77;30.5;55;14.5;9.2;5.6
13009;La Barben;205;386;93;29.9;56.5;13.6;11.9;6.8
13010;Barbentane;1038;1966;787;27.4;51.9;20.8;10.6;9.7
13011;Les Baux-de-Provence;90;207;139;20.7;47.4;32;9.8;25.9
13012;Beaurecueil;144;290;179;23.4;47.3;29.3;7.4;33.8
13013;Belcodène;542;992;266;30.1;55.1;14.8;10.8;6.9
13014;Berre-l'Étang;4429;7027;2126;32.6;51.7;15.7;12.9;7.7
13015;Bouc-Bel-Air;3870;7267;2542;28.3;53.1;18.6;9.8;7.6
13016;La Bouilladisse;1734;3239;1017;28.9;54.1;17;11.2;10.2
13017;Boulbon;441;866;228;28.7;56.4;14.8;12.6;7.7
13018;Cabannes;1280;2312;726;29.6;53.5;16.8;11.9;8.9
13019;Cabriès;2547;4455;1570;29.7;52;18.3;9.3;6.4
13020;Cadolive;657;1180;287;31;55.5;13.5;11.5;7.1
13021;Carry-le-Rouet;1294;3378;1634;20.5;53.6;25.9;10.3;9.2
13022;Cassis;1792;3986;1944;23.2;51.6;25.2;9.4;10.4
13023;Ceyreste;1063;2226;823;25.9;54.1;20;9.7;8.5
13024;Charleval;784;1271;425;31.6;51.2;17.1;12.7;10.6
13025;Châteauneuf-le-Rouge;635;1145;343;29.9;53.9;16.2;9.9;5.6
13026;Châteauneuf-les-Martigues;3410;6048;2207;29.2;51.8;18.9;12.1;9
13027;Châteaurenard;4522;7574;2832;30.3;50.7;19;13.4;8.6
13028;La Ciotat;8434;17183;8212;24.9;50.8;24.3;10.9;12.1
13029;Cornillon-Confoux;344;738;255;25.7;55.2;19.1;10.7;7.6
13030;Cuges-les-Pins;1577;2726;570;32.4;55.9;11.7;13.3;6.9
13031;La Destrousse;824;1556;573;27.9;52.7;19.4;11.9;8.2
13032;Éguilles;2071;4020;1463;27.4;53.2;19.4;11.1;7.3
13033;Ensuès-la-Redonne;1572;2934;719;30.1;56.1;13.8;11.9;5.5
13034;Eygalières;380;906;490;21.4;51;27.6;8.8;10
13035;Eyguières;1774;3572;1059;27.7;55.8;16.5;13.3;6.5
13036;Eyragues;1140;2179;851;27.3;52.2;20.4;12;12.4
13037;La Fare-les-Oliviers;1896;3840;1159;27.5;55.7;16.8;10.2;8.2
13038;Fontvieille;856;1904;861;23.6;52.6;23.8;11.1;9.8
13039;Fos-sur-Mer;5108;8284;1965;33.3;53.9;12.8;12.9;5.8
13040;Fuveau;2986;5121;1140;32.3;55.4;12.3;11.7;5.8
13041;Gardanne;6273;10689;3512;30.6;52.2;17.2;13.1;8
13042;Gémenos;1663;3204;1269;27.1;52.2;20.7;8.7;10.5
13043;Gignac-la-Nerthe;2757;5149;1112;30.6;57.1;12.3;13;5.5
13044;Grans;1158;2269;818;27.3;53.5;19.3;11.2;10.1
13045;Graveson;1223;2171;520;31.2;55.5;13.3;12.4;11.4
13046;Gréasque;1203;2111;795;29.3;51.4;19.4;10.8;9
13047;Istres;13825;23171;5549;32.5;54.5;13;12.9;5.9
13048;Jouques;1302;2330;606;30.7;55;14.3;11.4;8
13049;Lamanon;495;928;324;28.3;53.1;18.6;9.2;6.5
13050;Lambesc;2816;5002;1421;30.5;54.1;15.4;11.7;9.1
13051;Lançon-Provence;2691;4715;921;32.3;56.6;11.1;12.6;5.3
13052;Maillane;673;1246;398;29.1;53.8;17.2;13;12.4
13053;Mallemort;1880;3208;953;31.1;53.1;15.8;13.4;9.3
13054;Marignane;10808;18135;5542;31.3;52.6;16.1;15.4;7.9
13055;Marseille;271205;429755;149767;31.9;50.5;17.6;14.1;9.1
13056;Martigues;13667;25068;8809;28.7;52.7;18.5;11.8;7.6
13057;Mas-Blanc-des-Alpilles;166;286;51;33;56.9;10.1;11.7;7.6
13058;Maussane-les-Alpilles;460;1093;579;21.6;51.3;27.2;10.1;20.3
13059;Meyrargues;1109;1970;498;31;55.1;13.9;14.1;6.8
13060;Meyreuil;1677;2935;683;31.7;55.4;12.9;10.4;6.7
13061;Saint-Pierre-de-Mézoargues;62;134;46;25.5;55.3;19.1;9.8;11.3
13062;Mimet;1315;2497;706;29.1;55.3;15.6;9.5;5.8
13063;Miramas;8601;12997;3769;33.9;51.2;14.9;14.6;7.2
13064;Mollégès;748;1415;385;29.3;55.5;15.1;11;6.4
13065;Mouriès;910;1979;671;25.6;55.6;18.8;11.6;8
13066;Noves;1503;2738;992;28.7;52.3;19;12.5;10.9
13067;Orgon;995;1672;451;31.9;53.6;14.5;12.7;8.5
13068;Paradou;358;757;302;25.3;53.4;21.3;7;6.9
13069;Pélissanne;2802;4985;1731;29.4;52.4;18.2;10.1;6.8
13070;La Penne-sur-Huveaune;1826;3248;1262;28.8;51.3;19.9;11.3;11.1
13071;Les Pennes-Mirabeau;5453;10143;3886;28;52.1;19.9;10;8.4
13072;Peynier;838;1640;465;28.5;55.7;15.8;11.9;6.5
13073;Peypin;1627;3039;718;30.2;56.4;13.3;9.8;5.8
13074;Peyrolles-en-Provence;1512;2513;657;32.3;53.7;14;13;5.7
13075;Plan-de-Cuques;2912;5257;2749;26.7;48.2;25.2;8.8;13.9
13076;Plan-d'Orgon;892;1516;486;30.8;52.4;16.8;12.8;7.9
13077;Port-de-Bouc;5213;8483;3520;30.3;49.3;20.4;14.1;9.2
13078;Port-Saint-Louis-du-Rhône;2557;4451;1629;29.6;51.5;18.9;12.3;11
13079;Puyloubier;550;946;325;30.2;51.9;17.8;12.5;19.1
13080;Le Puy-Sainte-Réparade;1515;2796;988;28.6;52.8;18.7;12;10.3
13081;Rognac;3605;6469;1696;30.6;55;14.4;12;6.7
13082;Rognes;1351;2508;822;28.9;53.6;17.6;10.8;13.8
13083;Rognonas;1149;2072;882;28;50.5;21.5;11.5;6.7
13084;La Roque-d'Anthéron;1648;2673;865;31.8;51.5;16.7;12.8;7.9
13085;Roquefort-la-Bédoule;1327;2627;1097;26.3;52;21.7;9.5;12.8
13086;Roquevaire;2419;4685;1445;28.3;54.8;16.9;11.2;9.1
13087;Rousset;1474;2385;573;33.3;53.8;12.9;11.9;6.7
13088;Le Rove;1134;2373;765;26.5;55.5;17.9;10.6;8.9
13089;Saint-Andiol;1021;1675;493;32;52.5;15.5;13.5;7
13090;Saint-Antonin-sur-Bayon;22;79;36;16.2;57.7;26.1;13.2;7.8
13091;Saint-Cannat;1628;2962;933;29.5;53.6;16.9;10.1;10.7
13092;Saint-Chamas;2306;4272;1200;29.6;54.9;15.4;12.8;10.1
13093;Saint-Estève-Janson;110;196;47;31.2;55.4;13.4;15.1;4.8
13094;Saint-Étienne-du-Grès;593;1213;444;26.4;53.9;19.7;9.2;9.2
13095;Saint-Marc-Jaumegarde;332;634;157;29.6;56.5;14;7;2.7
13096;Saintes-Maries-de-la-Mer;512;1306;478;22.3;56.9;20.8;12.2;11.7
13097;Saint-Martin-de-Crau;3046;5921;2213;27.2;53;19.8;9.7;7.2
13098;Saint-Mitre-les-Remparts;1483;2995;949;27.3;55.2;17.5;12.2;8.1
13099;Saint-Paul-lès-Durance;367;495;123;37.3;50.3;12.5;11.2;5.7
13100;Saint-Rémy-de-Provence;2674;5530;2414;25.2;52.1;22.7;9.5;12.2
13101;Saint-Savournin;1003;1877;360;31;57.9;11.1;13.2;7.1
13102;Saint-Victoret;1940;3518;1103;29.6;53.6;16.8;12;6.2
13103;Salon-de-Provence;13411;22150;7590;31.1;51.3;17.6;13.9;9.1
13104;Sausset-les-Pins;1709;4087;1810;22.5;53.7;23.8;10.2;7.4
13105;Sénas;2014;3496;1030;30.8;53.5;15.7;11.9;9.9
13106;Septèmes-les-Vallons;3335;5596;2278;29.8;49.9;20.3;12;9.6
13107;Simiane-Collongue;1676;2915;844;30.8;53.6;15.5;10.8;8.7
13108;Tarascon;4007;6811;2479;30.1;51.2;18.6;13.4;9
13109;Le Tholonet;666;1210;364;29.7;54;16.2;10.1;5.2
13110;Trets;3103;5663;1521;30.2;55;14.8;12.1;6.8
13111;Vauvenargues;294;525;173;29.6;52.9;17.4;10.7;5.7
13112;Velaux;2503;4592;1421;29.4;53.9;16.7;10.6;6.1
13113;Venelles;2223;4432;1530;27.2;54.2;18.7;11.2;5.8
13114;Ventabren;1311;2494;776;28.6;54.4;16.9;9.3;5.5
13115;Vernègues;489;841;107;34.1;58.5;7.4;14.2;8
13116;Verquières;235;458;109;29.3;57.1;13.6;10.4;4.8
13117;Vitrolles;11890;18920;4210;34;54;12;15.5;6.5
13118;Coudoux;1141;1820;487;33.1;52.8;14.1;14;5.2
13119;Carnoux-en-Provence;1925;3580;1358;28;52.2;19.8;10.6;9.4
14001;Ablon;388;665;137;32.6;55.9;11.5;12;6.9
14003;Agy;57;158;25;23.8;65.8;10.4;9;3.8
14005;Valambray;565;952;190;33.1;55.8;11.1;14.1;5.2
14006;Amayé-sur-Orne;339;590;97;33.1;57.5;9.4;17.8;3.3
14007;Amayé-sur-Seulles;62;116;22;31.2;57.8;11.1;15.2;3.6
14009;Amfreville;379;625;181;32;52.8;15.2;11.9;6.3
14011;Aurseulles;681;1087;226;34.1;54.5;11.3;14.5;7.4
14012;Angerville;37;81;25;25.6;56.8;17.6;9;6.2
14014;Colomby-Anguerny;393;644;119;34;55.7;10.3;10.1;2.8
14015;Anisy;201;386;79;30.2;58;11.9;9.5;3.2
14016;Annebault;122;224;69;29.5;53.9;16.6;15;6.8
14019;Arganchy;77;148;14;32.1;62;6;10.9;4.3
14020;Argences;1123;1821;601;31.7;51.4;17;13.5;9.9
14021;Arromanches-les-Bains;147;313;127;25.1;53.3;21.6;12.8;8
14022;Asnelles;140;287;152;24.1;49.7;26.2;10;11.5
14023;Asnières-en-Bessin;15;33;10;25.9;56.9;17.2;11.3;11.3
14024;Auberville;159;258;71;32.6;52.9;14.5;16.8;6.3
14025;Aubigny;91;176;56;28.2;54.4;17.3;12.5;9.1
14026;Audrieu;362;575;105;34.8;55.2;10;14;3.3
14027;Les Monts d'Aunay;1409;2282;808;31.3;50.7;18;15.6;10.1
14030;Authie;495;743;156;35.5;53.3;11.2;11.4;3.3
14032;Les Authieux-sur-Calonne;87;171;36;29.7;58;12.3;11.8;9.1
14033;Auvillars;60;127;33;27.2;57.7;15;13;7.4
14034;Avenay;185;285;49;35.7;55;9.4;14.4;6.8
14035;Balleroy-sur-Drôme;430;684;225;32.1;51.1;16.8;13.2;14.7
14036;Banneville-la-Campagne;44;90;8;31;63.4;5.6;5.8;1.6
14037;Malherbe-sur-Ajon;137;303;58;27.5;60.8;11.7;15.2;6.3
14038;Banville;219;350;88;33.4;53.3;13.3;10.9;7.2
14039;Barbery;276;386;67;37.8;53;9.2;16.6;6.8
14040;Barbeville;57;100;23;31.9;55.5;12.6;8.5;3.2
14041;Barneville-la-Bertran;33;78;30;23.4;55.5;21.2;7.9;6.5
14042;Baron-sur-Odon;269;473;100;31.9;56.2;11.9;16.5;4.7
14043;Barou-en-Auge;24;46;24;25.5;48.9;25.5;10.2;10.2
14044;Basly;385;617;92;35.2;56.4;8.4;15;3
14045;Basseneville;75;157;28;28.8;60.4;10.8;12.2;3.8
14046;Bavent;544;950;240;31.4;54.8;13.9;13;5.7
14047;Bayeux;3693;6513;3015;27.9;49.3;22.8;12.6;12.1
14049;Bazenville;46;76;25;31.5;51.4;17.1;12.5;9.4
